nibh in lectus,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",28,62
odio justo sollicitudin,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",45,36
maecenas leo odio,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,60,47
odio porttitor id consequat,Phasellus in felis. Donec semper sapien a libero. Nam dui.,16,59
porttitor id consequat in consequat,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,10,53
justo etiam,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,80,46
turpis donec posuere,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",100,95
eget,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",49,65
leo odio porttitor id consequat,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",7,60
dui maecenas,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",57,93
augue,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",51,65
lorem integer tincidunt ante vel,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1,58
lacinia erat,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",6,22
et ultrices posuere cubilia,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",28,65
libero nam dui proin,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,94,87
primis in,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,14,8
nisi,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",95,95
molestie sed,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,21,12
nec dui luctus,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,7,3
nunc purus,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",81,19
lobortis ligula sit amet,Fusce consequat. Nulla nisl. Nunc nisl.,20,84
tellus in,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,94,83
odio elementum,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",59,75
dui proin leo odio porttitor,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",38,76
ac nibh,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",81,17
nunc,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,36,67
elit sodales,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",87,34
dapibus nulla,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",62,19
id sapien in sapien,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",89,93
ac neque duis,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,23,48
semper sapien a libero nam,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,15,61
ut suscipit a feugiat,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",71,3
commodo,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,36,87
vel augue,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,5,38
massa donec dapibus duis,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",37,48
eros elementum pellentesque quisque,Fusce consequat. Nulla nisl. Nunc nisl.,89,5
rutrum at lorem integer,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",67,99
pellentesque ultrices phasellus id sapien,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",88,34
vestibulum rutrum,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,100,31
tempus semper est quam pharetra,In congue. Etiam justo. Etiam pretium iaculis justo.,99,60
sit amet sem fusce,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,86,88
ipsum aliquam,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,41,44
vel nisl,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,68,30
ligula sit amet eleifend,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",47,77
pellentesque viverra,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3,63
turpis,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",81,25
non mauris morbi non lectus,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,22,6
duis aliquam convallis nunc proin,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3,18
hac habitasse,Fusce consequat. Nulla nisl. Nunc nisl.,79,55
imperdiet et commodo,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,99,68
et,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",42,52
interdum eu tincidunt in leo,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,86,91
tempus vel pede,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",67,88
integer tincidunt ante,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",9,27
erat tortor,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",93,30
ipsum praesent blandit,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",66,39
tristique fusce congue diam id,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",71,10
nulla quisque,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",77,15
ipsum primis in faucibus,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",90,69
proin risus praesent lectus,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,84,98
odio,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",42,84
justo in hac habitasse,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",27,86
quis,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",44,10
ac nulla sed vel enim,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",30,16
nulla suscipit ligula in lacus,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,4,94
nulla,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",58,63
mi integer ac neque duis,Fusce consequat. Nulla nisl. Nunc nisl.,14,52
ut odio cras mi,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,8,5
sit,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,33,57
rutrum rutrum,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",75,46
enim lorem ipsum dolor sit,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",86,93
aliquam erat volutpat,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,59,95
praesent blandit,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",60,76
metus sapien ut nunc vestibulum,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",61,2
felis fusce posuere,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,39,11
orci vehicula condimentum curabitur,Phasellus in felis. Donec semper sapien a libero. Nam dui.,89,71
eleifend pede libero,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,91,1
pede justo lacinia eget tincidunt,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,2,14
vestibulum ante,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,43,65
duis,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",44,32
aenean auctor gravida sem praesent,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",94,84
condimentum,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,70,100
justo in blandit ultrices,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",76,36
risus dapibus augue vel,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",46,93
eu est congue elementum,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",56,85
nulla integer pede justo lacinia,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",61,39
donec odio justo sollicitudin,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,2,26
suscipit nulla elit ac nulla,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",55,64
suspendisse,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",69,81
mattis egestas,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",60,11
imperdiet sapien urna pretium,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,42,64
pede posuere nonummy integer,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",73,19
metus,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,93,94
ante ipsum primis,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,11,35
duis mattis egestas metus,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,40,9
a,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",66,50
donec posuere,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,18,58
platea dictumst,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",6,37
ligula suspendisse ornare,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",56,67
vestibulum ante,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,96,48
in,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,12,91
ultrices mattis,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",84,24
arcu libero,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,53,19
at nunc commodo placerat,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,30,10
eros vestibulum ac,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,15,79
sollicitudin ut suscipit a feugiat,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",22,37
odio elementum eu interdum eu,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",97,30
quam sollicitudin vitae consectetuer eget,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",95,21
feugiat non pretium quis lectus,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",43,68
eget eleifend luctus ultricies,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",52,87
diam neque vestibulum eget,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",38,12
eget tempus vel pede morbi,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,83,8
aliquam,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",60,83
eu tincidunt in leo,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3,62
turpis enim,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",14,25
sem praesent id massa id,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",19,44
blandit,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",66,25
nullam sit amet turpis,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,93,75
mi pede malesuada in,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",37,82
odio donec vitae,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,93,93
cras mi pede,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",42,58
tempus sit amet,In congue. Etiam justo. Etiam pretium iaculis justo.,44,22
vestibulum ac,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,39,75
nam ultrices libero,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,15,80
luctus tincidunt nulla,Phasellus in felis. Donec semper sapien a libero. Nam dui.,15,54
libero non mattis,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",23,100
libero quis orci nullam molestie,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",26,42
orci nullam molestie,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",84,40
magnis dis parturient montes nascetur,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",1,29
a odio in hac,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,67,96
quis turpis eget elit sodales,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",64,29
id lobortis,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",82,38
magnis dis parturient montes,Fusce consequat. Nulla nisl. Nunc nisl.,82,36
velit,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",6,23
aliquam non mauris,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",65,64
orci vehicula condimentum curabitur in,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,87,81
dui vel nisl,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",19,88
mollis,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",35,16
egestas metus aenean fermentum donec,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,14,27
nullam molestie nibh in lectus,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",5,31
sit amet lobortis sapien,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,57,23
sollicitudin vitae consectetuer,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",52,24
mauris morbi non,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,100,94
consequat in,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,100,44
nullam orci pede,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",51,26
lectus in est risus auctor,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",42,44
fusce,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",35,22
vel augue vestibulum rutrum rutrum,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,41,37
faucibus orci luctus et ultrices,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",40,37
dui vel,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",93,92
vitae consectetuer,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",70,7
quis orci,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",98,69
amet sem fusce,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,91,39
elementum eu,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",79,66
sapien in sapien,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",88,44
vulputate vitae nisl,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",85,21
volutpat erat,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",54,63
pede,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,29,77
quam pharetra magna ac consequat,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,20,10
elit proin risus,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",44,100
enim,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",81,61
proin at turpis,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",85,69
maecenas,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",16,26
faucibus orci,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",36,50
pellentesque volutpat dui maecenas tristique,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,32,6
congue,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",81,28
velit eu est congue elementum,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",67,100
egestas metus aenean,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,85,88
eget massa tempor,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",69,92
ipsum,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,76,4
quis lectus suspendisse potenti,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,40,6
eget,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,20,25
sed,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",53,86
est donec odio,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,67,22
lorem integer tincidunt ante vel,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",1,91
ut volutpat sapien arcu,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",40,45
aenean fermentum donec ut,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,57,95
pede lobortis,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",65,47
sit amet lobortis sapien sapien,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",77,41
convallis nunc,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",74,99
habitasse,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,64,40
at feugiat,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,58,51
proin interdum mauris non ligula,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,42,18
nisi,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",94,48
